id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
152539363417407488,152539116586803201,2011-12-29 18:59:52 EST,2011-12-29,18:59:52,-500,448314427,jeniferharding1,jenifer harding,,@ARC4Freedom hey on faceobok they're sending out sponsored ipad 2's for xmas! take a look extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/jeniferharding1/status/152539363417407488,FALSE,,0,,,,,,,,[],,,,
152539360212946945,152539260875063296,2011-12-29 18:59:52 EST,2011-12-29,18:59:52,-500,448321197,yeseniashepard1,yesenia shepard,,@KnightinBattle5 hey on fcaebook they're sending out brand new ipad 2's for xmas! take a look extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/yeseniashepard1/status/152539360212946945,FALSE,,0,,,,,,,,[],,,,
152539358770118656,152539184941375488,2011-12-29 18:59:51 EST,2011-12-29,18:59:51,-500,444776276,laurelpalmer1,laurel palmer,,@alfvin hey on faceobok they're sending out sponsored ipad 2's for xmas! look here extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/laurelpalmer1/status/152539358770118656,FALSE,,0,,,,,,,,[],,,,
152539358199685120,152539358199685120,2011-12-29 18:59:51 EST,2011-12-29,18:59:51,-500,26414164,chocolette3,Colette Boyce,,I've just received an achievement: Three-quarters  http://t.co/U2SOrjcH #ipad #ipadgames,en,[],['http://bit.ly/rockvegas'],[],0,0,0,"['ipad', 'ipadgames']",[],https://twitter.com/chocolette3/status/152539358199685120,FALSE,,0,,,,,,,,[],,,,
152539357591519232,152538994226380802,2011-12-29 18:59:51 EST,2011-12-29,18:59:51,-500,445739949,imeldagraham1,imelda graham,,@DirtMcGirt4Ever guess what! on fcaebook they're sending out brand new ipad 2's for xmas! just look extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/imeldagraham1/status/152539357591519232,FALSE,,0,,,,,,,,[],,,,
152539357419540480,152538803582676993,2011-12-29 18:59:51 EST,2011-12-29,18:59:51,-500,444447249,mavisreed1,mavis reed,,@DACQUARiE guess what! on facbeook they're giving out new ipad 2's for the holidays! look here extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/mavisreed1/status/152539357419540480,FALSE,,0,,,,,,,,[],,,,
152539357155307520,152384355115868161,2011-12-29 18:59:51 EST,2011-12-29,18:59:51,-500,53839531,bradythrelfall,Brady Threlfall,,"@ipadcreative just got an iPad last week to test out for an educational based setting, very impressive! Have you composed an edu app list?",en,[],[],[],1,0,0,[],[],https://twitter.com/bradythrelfall/status/152539357155307520,FALSE,,0,,,,,,,,[],,,,
152539356702322688,152539356702322688,2011-12-29 18:59:51 EST,2011-12-29,18:59:51,-500,65644847,kovereignty,𝚔 𝚝𝚘 𝚝𝚑𝚎 𝚘.𝚟.,,I wanna Find More Apps For This iPad.,en,[],[],[],1,1,0,[],[],https://twitter.com/kovereignty/status/152539356702322688,FALSE,,0,,,,,,,,[],,,,
152539356446457858,152538568521297920,2011-12-29 18:59:51 EST,2011-12-29,18:59:51,-500,96629424,watchinharrison,Harrison,,"@robertsammons cheers, very balsamiq looking but I guess until there is a balsamiq iPad app it will have to do :P",en,[],[],[],1,0,0,[],[],https://twitter.com/watchinharrison/status/152539356446457858,FALSE,,0,,,,,,,,[],,,,
152539355527921664,152538910080241664,2011-12-29 18:59:51 EST,2011-12-29,18:59:51,-500,444740831,suzannebarnes2,suzanne barnes,,@barryhonore1 hey on facbeook they are giving away sponsored ipad 2's for the holidays! take a look extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/suzannebarnes2/status/152539355527921664,FALSE,,0,,,,,,,,[],,,,
152539354726797313,152538597365526528,2011-12-29 18:59:50 EST,2011-12-29,18:59:50,-500,444740507,lessiejacobs,lessie jacobs,,@bermairi hey on faecbook they are giving away sponsored ipad 2's for the holidays! take a look extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/lessiejacobs/status/152539354726797313,FALSE,,0,,,,,,,,[],,,,
152539354630336512,152538957840777218,2011-12-29 18:59:50 EST,2011-12-29,18:59:50,-500,444873115,shannonlewis18,shannon lewis,,@nengdaraaffiah hey on faceobok they're sending out new ipad 2's for christmas! go here extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/shannonlewis18/status/152539354630336512,FALSE,,0,,,,,,,,[],,,,
152539354357694464,152539354357694464,2011-12-29 18:59:50 EST,2011-12-29,18:59:50,-500,248580638,christophe_s21,Christophe aka Al Bundy,,Sonic Racing gratis op 12 dagen voor #iPad  Great!!!,nl,[],[],[],0,0,0,['ipad'],[],https://twitter.com/Christophe_S21/status/152539354357694464,FALSE,,0,,,,,,,,[],,,,
152539350071119872,152539176192061440,2011-12-29 18:59:49 EST,2011-12-29,18:59:49,-500,448316160,helgagardner,helga gardner,,@R0M30_o wow on fcaebook they are sending out free ipad 2's for christmas! go here extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/helgagardner/status/152539350071119872,FALSE,,0,,,,,,,,[],,,,
152539349618143232,152539172383621120,2011-12-29 18:59:49 EST,2011-12-29,18:59:49,-500,445722397,leannamccray,leanna mccray,,@akoposizandro guess what! on faceobok they are sending out brand new ipad 2's for christmas! look here extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/leannamccray/status/152539349618143232,FALSE,,0,,,,,,,,[],,,,
152539348900921344,152538040919793664,2011-12-29 18:59:49 EST,2011-12-29,18:59:49,-500,18527929,themagdi,Magdi Fernandes,,@Ross_Turner75 pissed! I don't think they will bring out a new iPad this soon... It would be rude! Haha,en,[],[],[],1,0,0,[],[],https://twitter.com/TheMagdi/status/152539348900921344,FALSE,,0,,,,,,,,[],,,,
152539348749918208,152539348749918208,2011-12-29 18:59:49 EST,2011-12-29,18:59:49,-500,26414164,chocolette3,Colette Boyce,,I've just received an achievement: Oak Grove  http://t.co/U2SOrjcH #ipad #ipadgames,en,[],['http://bit.ly/rockvegas'],[],0,0,0,"['ipad', 'ipadgames']",[],https://twitter.com/chocolette3/status/152539348749918208,FALSE,,0,,,,,,,,[],,,,
152539348733136896,152539111100661760,2011-12-29 18:59:49 EST,2011-12-29,18:59:49,-500,276458124,annemijnnxx,annemijn,,"@loeloe1809 iPad van lauren ""$",nl,[],[],[],0,0,0,[],[],https://twitter.com/annemijnnxx/status/152539348733136896,FALSE,,0,,,,,,,,[],,,,
152539347076386816,152539166431907840,2011-12-29 18:59:49 EST,2011-12-29,18:59:49,-500,444723255,deidrepatel,deidre patel,,@Ididit_ItsDun wow on faceobok they are sending out new ipad 2's for xmas! just look extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/deidrepatel/status/152539347076386816,FALSE,,0,,,,,,,,[],,,,
152539346862481408,152539182022144000,2011-12-29 18:59:48 EST,2011-12-29,18:59:48,-500,444737187,crystalmeyer2,crystal meyer,,@merh44 guess what! on facbeook they are giving away brand new ipad 2's for the holidays! look here extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/crystalmeyer2/status/152539346862481408,FALSE,,0,,,,,,,,[],,,,
152539345390288896,152539018867900416,2011-12-29 18:59:48 EST,2011-12-29,18:59:48,-500,444771181,alexandrafuent8,alexandra fuentes,,@Geovanna_flower wow on fcaebook they're giving out free ipad 2's for the holidays! go here extrachristmas .com,en,[],[],[],0,1,0,[],[],https://twitter.com/alexandrafuent8/status/152539345390288896,FALSE,,0,,,,,,,,[],,,,
152539344136187904,152539057585520640,2011-12-29 18:59:48 EST,2011-12-29,18:59:48,-500,444464704,gildacarey,gilda carey,,@KM0D hey on faceobok they are giving away new ipad 2's for christmas! look here extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/gildacarey/status/152539344136187904,FALSE,,0,,,,,,,,[],,,,
152539343800639488,152538715338711040,2011-12-29 18:59:48 EST,2011-12-29,18:59:48,-500,445690492,olgaphelps1,olga phelps,,@agusmantero guess what! on facbeook they're giving out sponsored ipad 2's for xmas! just look extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/olgaphelps1/status/152539343800639488,FALSE,,0,,,,,,,,[],,,,
152539343372824576,152539189437669376,2011-12-29 18:59:48 EST,2011-12-29,18:59:48,-500,444570624,jillianford2,jillian ford,,@Thickumzi3 wow on faecbook they're giving out new ipad 2's for christmas! take a look extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/jillianford2/status/152539343372824576,FALSE,,0,,,,,,,,[],,,,
152539342718517248,152539208312029185,2011-12-29 18:59:48 EST,2011-12-29,18:59:48,-500,448319451,clarechan1,clare chan,,@IAmJustJoshin hey on facbeook they're giving out sponsored ipad 2's for the holidays! take a look extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/clarechan1/status/152539342718517248,FALSE,,0,,,,,,,,[],,,,
152539338561945600,152539099847327745,2011-12-29 18:59:47 EST,2011-12-29,18:59:47,-500,444787136,maryannekeith1,maryanne keith,,@MylesNixon wow on fcaebook they're giving out brand new ipad 2's for the holidays! go here extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/maryannekeith1/status/152539338561945600,FALSE,,0,,,,,,,,[],,,,
152539338155110400,152539223633829890,2011-12-29 18:59:46 EST,2011-12-29,18:59:46,-500,448315338,lilabailey1,lila bailey,,@CharmNeedsArch hey on facbeook they are sending out new ipad 2's for the holidays! take a look extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/lilabailey1/status/152539338155110400,FALSE,,0,,,,,,,,[],,,,
152539337479823360,152539005072842752,2011-12-29 18:59:46 EST,2011-12-29,18:59:46,-500,444458944,annegregory6,anne gregory,,@CinBetty hey on faceobok they are sending out free ipad 2's for the holidays! go here extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/annegregory6/status/152539337479823360,FALSE,,0,,,,,,,,[],,,,
152539336359940097,152539159549054976,2011-12-29 18:59:46 EST,2011-12-29,18:59:46,-500,445687976,lakeishamiller2,lakeisha miller,,@miss_dean1984 guess what! on fcaebook they're giving out new ipad 2's for xmas! take a look extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/lakeishamiller2/status/152539336359940097,FALSE,,0,,,,,,,,[],,,,
152539335391055873,152539335391055873,2011-12-29 18:59:46 EST,2011-12-29,18:59:46,-500,194097338,applepois0n,Apple Poison,,Rumors of a January iPad 3 Release Put to Bed  http://t.co/VeXJXCwD,en,[],['http://is.gd/A3L3nN'],[],0,0,0,[],[],https://twitter.com/applepois0n/status/152539335391055873,FALSE,,0,,,,,,,,[],,,,
152539335235866624,152539075700723712,2011-12-29 18:59:46 EST,2011-12-29,18:59:46,-500,448315601,cathrynestrada1,cathryn estrada,,@JRubino hey on fcaebook they are giving away sponsored ipad 2's for xmas! look here extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/cathrynestrada1/status/152539335235866624,FALSE,,0,,,,,,,,[],,,,
152539334803857408,152538911036542976,2011-12-29 18:59:46 EST,2011-12-29,18:59:46,-500,445767948,paigesawyer4,paige sawyer,,@bargainsintheuk hey on faceobok they're giving out brand new ipad 2's for xmas! look here extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/paigesawyer4/status/152539334803857408,FALSE,,0,,,,,,,,[],,,,
152539334074052608,152539200808427520,2011-12-29 18:59:45 EST,2011-12-29,18:59:45,-500,448315162,juliameadows4,julia meadows,,@Toddface hey on faceobok they are sending out free ipad 2's for xmas! go here extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/juliameadows4/status/152539334074052608,FALSE,,0,,,,,,,,[],,,,
152539334032109569,152538933576732672,2011-12-29 18:59:45 EST,2011-12-29,18:59:45,-500,445734165,mariewiley1,marie wiley,,@Diemari_Antonia guess what! on faceobok they are giving away sponsored ipad 2's for christmas! just look extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/mariewiley1/status/152539334032109569,FALSE,,0,,,,,,,,[],,,,
152539333247770624,152539074845093890,2011-12-29 18:59:45 EST,2011-12-29,18:59:45,-500,445748003,brandiecarr1,brandie carr,,@arbllslvdr wow on fcaebook they're sending out sponsored ipad 2's for xmas! look here extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/brandiecarr1/status/152539333247770624,FALSE,,0,,,,,,,,[],,,,
152539333214212096,152539333214212096,2011-12-29 18:59:45 EST,2011-12-29,18:59:45,-500,14196886,lightbrowncc,CJ,,"Dear Netflix, Your new iPad app is beautiful. The only problem is that it rarely works properly. Fix it. Thanks, Me",en,[],[],[],0,0,0,[],[],https://twitter.com/LightBrownCC/status/152539333214212096,FALSE,,0,,,,,,,,[],,,,
152539331939147776,152539331939147776,2011-12-29 18:59:45 EST,2011-12-29,18:59:45,-500,136792435,onenews02,One News,,Report: Apple Revealing Two iPad 3 Tablets in January - Tom's Guide  http://t.co/wfKUZ6rW #TechnologyNews.,en,[],['http://bit.ly/vcjNW1'],[],0,0,0,['technologynews'],[],https://twitter.com/onenews02/status/152539331939147776,FALSE,,0,,,,,,,,[],,,,
152539331570044928,152539112589631488,2011-12-29 18:59:45 EST,2011-12-29,18:59:45,-500,445777061,sherylhurst,sheryl hurst,,@kristbrian wow on faecbook they are sending out brand new ipad 2's for christmas! take a look extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/sherylhurst/status/152539331570044928,FALSE,,0,,,,,,,,[],,,,
152539330638917632,152538922570891264,2011-12-29 18:59:45 EST,2011-12-29,18:59:45,-500,444868136,rhondanixon2,rhonda nixon,,@KrissyLauzon hey on faceobok they are giving away new ipad 2's for xmas! take a look extrachristmas .com,en,[],[],[],0,0,0,[],[],https://twitter.com/rhondanixon2/status/152539330638917632,FALSE,,0,,,,,,,,[],,,,
152539329217044480,152539329217044480,2011-12-29 18:59:44 EST,2011-12-29,18:59:44,-500,116718968,imediasolutions,imediasolutions.in,, http://t.co/yKyraWHT Apple Needs A Smaller and Less Expensive iPad,en,[],['http://www.lapyone.com'],[],0,0,0,[],[],https://twitter.com/imediasolutions/status/152539329217044480,FALSE,,0,,,,,,,,[],,,,
152539327652573185,152539327652573185,2011-12-29 18:59:44 EST,2011-12-29,18:59:44,-500,128199629,woodwinnn,อาวิงวิง ||| 🇫🇷,,.@cleverham のiPadからツイートしてる,ja,"[{'screen_name': 'cleverham', 'name': 'mycroft s.hammer', 'id': '145097244'}]",[],[],0,0,0,[],[],https://twitter.com/woodwinnn/status/152539327652573185,FALSE,,0,,,,,,,,[],,,,
