id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
417436269254160385,414489440971546625,2013-12-29 18:25:36 EST,2013-12-29,18:25:36,-500,754497,djsteen,Derek Steen -- For Hire,,"@DieLaughing: Heading anywhere in particular? If you’re in NYC, then buzz me. I’ll also be at SXSW (Austin, TX) in March.",en,[],[],[],1,0,0,[],[],https://twitter.com/djsteen/status/417436269254160385,FALSE,,0,,,,,,,,[],,,,
417435598534623232,417411496126054400,2013-12-29 18:22:56 EST,2013-12-29,18:22:56,-500,265879751,aortaproject,aortaproject,,@sonlux any sxsw plans this year?,en,[],[],[],1,0,1,[],[],https://twitter.com/aortaproject/status/417435598534623232,FALSE,,0,,,,,,,,[],,,,
417435308633096192,417435308633096192,2013-12-29 18:21:47 EST,2013-12-29,18:21:47,-500,934584828,mastersotroad,MastersOfTheRoad,,Who's headed to SXSW this March 2014?!,en,[],[],[],0,0,0,[],[],https://twitter.com/MastersOTRoad/status/417435308633096192,FALSE,,0,,,,,,,,[],,,,
417434250401820672,417434250401820672,2013-12-29 18:17:35 EST,2013-12-29,18:17:35,-500,1621154706,jrivthewiseguy,MOBB'd Up,,SXSW this year!!,en,[],[],[],0,0,0,[],[],https://twitter.com/Jrivthewiseguy/status/417434250401820672,FALSE,,0,,,,,,,,[],,,,
417434100694147072,417434100694147072,2013-12-29 18:16:59 EST,2013-12-29,18:16:59,-500,467148368,_f1are_,FLARE,,I Need To Be @ SxSW diz year!,en,[],[],[],0,0,1,[],[],https://twitter.com/_F1are_/status/417434100694147072,FALSE,,0,,,,,,,,[],,,,
417433784917573632,417433784917573632,2013-12-29 18:15:44 EST,2013-12-29,18:15:44,-500,15813086,hugh_w_forrest,Hugh Forrest,,The moment of SQUEEEE for SXSW 2014! Eric Young writes about Adam Savage keynote in March in Austin  http://t.co/eFrfHTDMCf @AustinBeerGeek,en,[],['http://www.sxswbaby.com/2013/12/sxsw-interactive-2014-my-moment-of-squeeeee/'],[],0,1,1,[],[],https://twitter.com/Hugh_W_Forrest/status/417433784917573632,FALSE,,0,,,,,,,,[],,,,
417432499283697664,417432499283697664,2013-12-29 18:10:38 EST,2013-12-29,18:10:38,-500,36101773,drealridiculouz,TERRY GRAY,,THATS WHY I GOTTA KILL IT!!! RT @SHOCKWAVE_5150: will somebody tell @DRealRidiculouz #SXSW is the biggest music festival in the spring??,en,"[{'screen_name': 'shockwave_5150', 'name': 'shock', 'id': '159028654'}, {'screen_name': 'drealridiculouz', 'name': 'terry gray', 'id': '36101773'}]",[],[],0,0,0,['sxsw'],[],https://twitter.com/DRealRidiculouz/status/417432499283697664,FALSE,,0,,,,,,,,[],,,,
417432477464932353,417432477464932353,2013-12-29 18:10:32 EST,2013-12-29,18:10:32,-500,260593557,sweettatas,Tatiana,,SXSW...Coachella...Sasquatch... #theyrecoming #festivals #toafieldnearyou #2014 #cantwait,fi,[],[],[],0,0,1,"['theyrecoming', 'festivals', 'toafieldnearyou', 'cantwait']",[],https://twitter.com/sweettatas/status/417432477464932353,FALSE,,0,,,,,,,,[],,,,
417432408867082240,417432408867082240,2013-12-29 18:10:16 EST,2013-12-29,18:10:16,-500,36101773,drealridiculouz,TERRY GRAY,,IM FINNA KILL THAT SHYT!!! RT @SHOCKWAVE_5150: will somebody tell @DRealRidiculouz #SXSW is the biggest music festival in the spring??,en,"[{'screen_name': 'shockwave_5150', 'name': 'shock', 'id': '159028654'}, {'screen_name': 'drealridiculouz', 'name': 'terry gray', 'id': '36101773'}]",[],[],0,0,0,['sxsw'],[],https://twitter.com/DRealRidiculouz/status/417432408867082240,FALSE,,0,,,,,,,,[],,,,
417432320405020673,417432320405020673,2013-12-29 18:09:55 EST,2013-12-29,18:09:55,-500,171392317,kennychailatte,Kenny Chy,,"After seeing her at SXSW, I'm pretty devastated to be missing out on @solangeknowles in Melbourne. Anybody got a spare ticket? #wahhh",en,"[{'screen_name': 'solangeknowles', 'name': 'solange knowles', 'id': '18395177'}]",[],[],0,0,0,['wahhh'],[],https://twitter.com/kennychailatte/status/417432320405020673,FALSE,,0,,,,,,,,[],,,,
417432256186052608,417432256186052608,2013-12-29 18:09:40 EST,2013-12-29,18:09:40,-500,18628453,ibethsalterego,S A L S A V E R D E 💚🌱,,People keep asking about how to get on a showcase at #SXSW so here's the info. I guarantee you a packed house. Hit me  http://t.co/ByF2KAU4tR,en,[],['http://media.wix.com/ugd/911181_ead45f6d0c9c405e9a8580715ce38e48.pdf'],[],0,0,1,['sxsw'],[],https://twitter.com/ibethsalterego/status/417432256186052608,FALSE,,0,,,,,,,,[],,,,
417431642501042177,417431642501042177,2013-12-29 18:07:13 EST,2013-12-29,18:07:13,-500,232381498,jquanli,Kelvin,,SXSW right around the corner 👀,en,[],[],[],0,0,2,[],[],https://twitter.com/jquanli/status/417431642501042177,FALSE,,0,,,,,,,,[],,,,
417428679904350208,417428679904350208,2013-12-29 17:55:27 EST,2013-12-29,17:55:27,-500,1271124474,klosuppictures,Alexandra Klos,,I liked a @YouTube video  http://t.co/KysyJi9uku truth at SXSW: Artists Spill All,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['http://youtu.be/fiyD9h5Bf8Q?a'],[],0,0,0,[],[],https://twitter.com/klosuppictures/status/417428679904350208,FALSE,,0,,,,,,,,[],,,,
417428615232364544,417428615232364544,2013-12-29 17:55:11 EST,2013-12-29,17:55:11,-500,1271124474,klosuppictures,Alexandra Klos,,I liked a @YouTube video  http://t.co/prub8xPiYm truth at SXSW: Taco Eating Contest,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['http://youtu.be/TfprM0i6pUs?a'],[],0,0,0,[],[],https://twitter.com/klosuppictures/status/417428615232364544,FALSE,,0,,,,,,,,[],,,,
417428579522461696,417428579522461696,2013-12-29 17:55:03 EST,2013-12-29,17:55:03,-500,134268108,lenoxconsulting,Steve Lenox,,"Flights, hotel and most importantly badge booked for @SXSW Interactive in March. See you there! #sxsw #tech",en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}]",[],[],1,0,0,"['sxsw', 'tech']",[],https://twitter.com/LenoxConsulting/status/417428579522461696,FALSE,,0,,,,,,,,[],,,,
417427729563140096,417427729563140096,2013-12-29 17:51:40 EST,2013-12-29,17:51:40,-500,90042627,beatlesmagazine,BEATLES MAGAZINE,,"Julian Lennon has been announced as a speaker at the upcoming South By Southwest (SXSW) in March, 2014  http://t.co/uIpZ2WWzG8",en,[],['http://fb.me/309OfIJ94'],[],0,0,0,[],[],https://twitter.com/BEATLESMAGAZINE/status/417427729563140096,FALSE,,0,,,,,,,,[],,,,
417426577732157440,417426577732157440,2013-12-29 17:47:06 EST,2013-12-29,17:47:06,-500,50356223,liverockstar,Live Rock Star,,A Tribe Called Quest Q&amp;A @ The Next Big Thing SXSW 2013 Showcase  http://t.co/lWxg5gZpyx #liverockstar,en,[],['http://goo.gl/fb/DZdJt'],[],0,0,0,['liverockstar'],[],https://twitter.com/liverockstar/status/417426577732157440,FALSE,,0,,,,,,,,[],,,,
417425944576401408,417425944576401408,2013-12-29 17:44:35 EST,2013-12-29,17:44:35,-500,529443454,r_congo,R. C0NG0,,Chanting CRY repeatedly At SXSW ticket yet You ve done now just Appalling.,en,[],[],[],0,0,0,[],[],https://twitter.com/r_congo/status/417425944576401408,FALSE,,0,,,,,,,,[],,,,
417425198187433984,417424306990116864,2013-12-29 17:41:37 EST,2013-12-29,17:41:37,-500,16339169,vandalyzm,THEE C.N.O.A.T.,,If the bread right I'm in the house.   RT @Slangdini: @Vandalyzm u gonna be at sxsw this year fam?,en,"[{'screen_name': 'slangdini', 'name': 'antoine hardy', 'id': '22299947'}, {'screen_name': 'vandalyzm', 'name': 'thee c.n.o.a.t.', 'id': '16339169'}]",[],[],1,0,0,[],[],https://twitter.com/Vandalyzm/status/417425198187433984,FALSE,,0,,,,,,,,[],,,,
417423875714990080,417423875714990080,2013-12-29 17:36:21 EST,2013-12-29,17:36:21,-500,16949070,moneymakinnique,Bilal Odé.,,Niggas is mobbin to SXSW this year. For sure,en,[],[],[],0,3,0,[],[],https://twitter.com/mOneyMakinNique/status/417423875714990080,FALSE,,0,,,,,,,,[],,,,
417421902693416960,417421902693416960,2013-12-29 17:28:31 EST,2013-12-29,17:28:31,-500,14190399,metaphysicalist,Metaphysicalist,,"Texas Governor, Rick Perry, encourages Israel’s startup &amp; creative economy to come to SXSW 2014: I hope ...  http://t.co/lZzcerH0sZ #SXSW",en,[],['http://binged.it/1ge6R0b'],[],0,0,0,['sxsw'],[],https://twitter.com/Metaphysicalist/status/417421902693416960,FALSE,,0,,,,,,,,[],,,,
417420001742561280,417420001742561280,2013-12-29 17:20:58 EST,2013-12-29,17:20:58,-500,41539897,jakehunter88,Jake Hunter,,"I liked a @YouTube video  http://t.co/LCOIipEssU Doe B- ""Let Me Find Out"" Live SXSW 2013 Bout That Life Performance",en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['http://youtu.be/ReSJMURdDNY?a'],[],0,0,0,[],[],https://twitter.com/JakeHunter88/status/417420001742561280,FALSE,,0,,,,,,,,[],,,,
417419911250845699,417419911250845699,2013-12-29 17:20:36 EST,2013-12-29,17:20:36,-500,119508288,thejoederubbio,Lit Romney,,Catch me in ATX all spring break😎 #SXSW,en,[],[],[],0,0,1,['sxsw'],[],https://twitter.com/thejoederubbio/status/417419911250845699,FALSE,,0,,,,,,,,[],,,,
417418552178528256,417418552178528256,2013-12-29 17:15:12 EST,2013-12-29,17:15:12,-500,180428383,wastemoney512,Finesse God,,#sxsw is gonna be crazy as fuck when @MigosATL hit it up   Bet they @ the @ILLROOTS party as well,en,"[{'screen_name': 'illroots', 'name': 'ֆȶɨʟʟ ☠️‼️', 'id': '86300007'}]",[],[],0,0,0,['sxsw'],[],https://twitter.com/WasteMoney512/status/417418552178528256,FALSE,,0,,,,,,,,[],,,,
417418024904175616,417418024904175616,2013-12-29 17:13:07 EST,2013-12-29,17:13:07,-500,20216083,mymanbrad,Brad Dacus,,@BlayneTucker we need to chat bro. May be coming your way soon. SXSW,en,[],[],[],0,0,0,[],[],https://twitter.com/mymanbrad/status/417418024904175616,FALSE,,0,,,,,,,,[],,,,
417417553107886080,417071177454993408,2013-12-29 17:11:14 EST,2013-12-29,17:11:14,-500,6898072,ben_hall,Ben Hall,,"@stack72 Hmmm looks like @NDCOslo @ABBDevDay and @BuildStuffLT for me - oh yeah, I have #sxsw too :D",en,"[{'screen_name': 'abbdevday', 'name': 'devday', 'id': '713753718'}]",[],[],0,0,0,['sxsw'],[],https://twitter.com/Ben_Hall/status/417417553107886080,FALSE,,0,,,,,,,,[],,,,
417416110158651392,417416110158651392,2013-12-29 17:05:30 EST,2013-12-29,17:05:30,-500,1210197067,scopeexpo,#ScopeEXPO,,"Artist Submissions are open for @SCOPEshow on March 2, 2014. Contact rome@SCOPEshow.com. Include in email if you are interested in @sxsw",en,"[{'screen_name': 'scopeshow', 'name': 'плеханов леонид', 'id': '2814841532'}, {'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}]",[],[],1,1,0,[],[],https://twitter.com/SCOPEexpo/status/417416110158651392,FALSE,,0,,,,,,,,[],,,,
417412662775914496,417412662775914496,2013-12-29 16:51:48 EST,2013-12-29,16:51:48,-500,16951627,uwesteiner,Uwe Steiner,,‘Bruce Sterling Closing Remarks - SXSW Interactive 2013’ by SXSW on #SoundCloud?  https://t.co/nF5VvDsLRJ,en,[],['https://soundcloud.com/officialsxsw/bruce-sterling-closing-remarks?utm_source=soundcloud&utm_campaign=share&utm_medium=twitter'],[],0,0,1,['soundcloud'],[],https://twitter.com/UweSteiner/status/417412662775914496,FALSE,,0,,,,,,,,[],,,,
417412398560317440,417412398560317440,2013-12-29 16:50:45 EST,2013-12-29,16:50:45,-500,90114686,_kimchanel_,Kim.,,Damn I would love to go to SXSW next year.,en,[],[],[],0,0,0,[],[],https://twitter.com/_KimChanel_/status/417412398560317440,FALSE,,0,,,,,,,,[],,,,
417411523850407936,417409840357453824,2013-12-29 16:47:17 EST,2013-12-29,16:47:17,-500,122510971,hdrewblackburn,danny deck,,@AfuckinB my black ass ain't coming to Killeen unless it's to write about it. I'll be in Austin for SXSW,en,[],[],[],1,0,0,[],[],https://twitter.com/hdrewblackburn/status/417411523850407936,FALSE,,0,,,,,,,,[],,,,
417411156501102592,417411156501102592,2013-12-29 16:45:49 EST,2013-12-29,16:45:49,-500,1210197067,scopeexpo,#ScopeEXPO,,We are pleased to announce that we will be at @sxsw this March 2014! Are you ready to showcase your talent?! #SCOPEshow,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}]",[],[],0,0,1,['scopeshow'],[],https://twitter.com/SCOPEexpo/status/417411156501102592,FALSE,,0,,,,,,,,[],,,,
417410462314029056,417410462314029056,2013-12-29 16:43:03 EST,2013-12-29,16:43:03,-500,1210979959,antoniovtello,Moohnee,,Wow 6th street is so dead when it isn't SXSW.,en,[],[],[],0,0,0,[],[],https://twitter.com/antoniovtello/status/417410462314029056,FALSE,,0,,,,,,,,[],,,,
417409867520167937,417408539213443072,2013-12-29 16:40:42 EST,2013-12-29,16:40:42,-500,83420720,bugsinthedark,Bugs in the Dark,,@mariasherm what are you booking for SXSW? We'd be psyched to play!,en,[],[],[],0,0,0,[],[],https://twitter.com/BugsintheDark/status/417409867520167937,FALSE,,0,,,,,,,,[],,,,
417407179029610496,417407179029610496,2013-12-29 16:30:01 EST,2013-12-29,16:30:01,-500,632363192,likter,Likter,,@alexisohanian can't wait to hear you at @sxsw interactive &amp; introduce you to our app @Likter which gives everyone a voice. #liveintheknow,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,1,['liveintheknow'],[],https://twitter.com/Likter/status/417407179029610496,FALSE,,0,,,,,,,,[],,,,
417407101384654848,417407101384654848,2013-12-29 16:29:42 EST,2013-12-29,16:29:42,-500,632363192,likter,Likter,,@j1berger can't wait to hear you at @sxsw interactive &amp; introduce you to our app @Likter which gives everyone a voice. #liveintheknow,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,0,['liveintheknow'],[],https://twitter.com/Likter/status/417407101384654848,FALSE,,0,,,,,,,,[],,,,
417407048913940480,417407048913940480,2013-12-29 16:29:30 EST,2013-12-29,16:29:30,-500,632363192,likter,Likter,,@Andy can't wait to hear you at @sxsw interactive &amp; introduce you to our app @Likter which gives everyone a voice. #liveintheknow,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,0,['liveintheknow'],[],https://twitter.com/Likter/status/417407048913940480,FALSE,,0,,,,,,,,[],,,,
417406803362582529,417406803362582529,2013-12-29 16:28:31 EST,2013-12-29,16:28:31,-500,632363192,likter,Likter,,@sundarpichai can't wait to hear you at @sxsw interactive &amp; introduce you to our app @Likter which gives everyone a voice. #liveintheknow,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,0,['liveintheknow'],[],https://twitter.com/Likter/status/417406803362582529,FALSE,,0,,,,,,,,[],,,,
417406701826895872,417406701826895872,2013-12-29 16:28:07 EST,2013-12-29,16:28:07,-500,632363192,likter,Likter,,@walterdebrouwer can't wait to hear you at @sxsw interactive &amp; introduce you to our app @Likter which gives everyone a voice. #liveintheknow,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,0,['liveintheknow'],[],https://twitter.com/Likter/status/417406701826895872,FALSE,,0,,,,,,,,[],,,,
417406640640385024,417406640640385024,2013-12-29 16:27:52 EST,2013-12-29,16:27:52,-500,632363192,likter,Likter,,@rosariodawson can't wait to hear you at @sxsw interactive &amp; introduce you to our app @Likter which gives everyone a voice. #liveintheknow,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,0,['liveintheknow'],[],https://twitter.com/Likter/status/417406640640385024,FALSE,,0,,,,,,,,[],,,,
417406545539133440,417406545539133440,2013-12-29 16:27:30 EST,2013-12-29,16:27:30,-500,18106649,davidclickcox,David Click Cox,,Its official I'm going to SXSW in March! Who is going?  http://t.co/ld4FSo4f7w,en,[],['http://buff.ly/JCSeYz'],[],0,0,0,[],[],https://twitter.com/DavidClickCox/status/417406545539133440,FALSE,,0,,,,,,,,[],,,,
417406524424597504,417406524424597504,2013-12-29 16:27:25 EST,2013-12-29,16:27:25,-500,632363192,likter,Likter,,@randizuckerberg can't wait to hear you at @sxsw interactive &amp; introduce you to our app @Likter which gives everyone a voice. #liveintheknow,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,0,['liveintheknow'],[],https://twitter.com/Likter/status/417406524424597504,FALSE,,0,,,,,,,,[],,,,
417406427171282944,417406427171282944,2013-12-29 16:27:01 EST,2013-12-29,16:27:01,-500,632363192,likter,Likter,,@aboutdotme we can't wait to hear you at @sxsw interactive &amp; introduce you to our app @Likter which gives everyone a voice. #liveintheknow,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,0,['liveintheknow'],[],https://twitter.com/Likter/status/417406427171282944,FALSE,,0,,,,,,,,[],,,,
417406367356309504,417406367356309504,2013-12-29 16:26:47 EST,2013-12-29,16:26:47,-500,632363192,likter,Likter,,@tonysphere we can't wait to hear you at @sxsw interactive &amp; introduce you to our app @Likter which gives everyone a voice. #liveintheknow,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,0,['liveintheknow'],[],https://twitter.com/Likter/status/417406367356309504,FALSE,,0,,,,,,,,[],,,,
417406236514992128,417406236514992128,2013-12-29 16:26:16 EST,2013-12-29,16:26:16,-500,632363192,likter,Likter,,@BillSimmons we can't wait to hear you at @sxsw interactive &amp; introduce you to our app @Likter which gives everyone a voice. #liveintheknow,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,0,['liveintheknow'],[],https://twitter.com/Likter/status/417406236514992128,FALSE,,0,,,,,,,,[],,,,
417406167917142016,417406167917142016,2013-12-29 16:26:00 EST,2013-12-29,16:26:00,-500,632363192,likter,Likter,,@amyjccuddy we can't wait to hear you at @sxsw interactive &amp; introduce you to our app @Likter which gives everyone a voice. #liveintheknow,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,0,['liveintheknow'],[],https://twitter.com/Likter/status/417406167917142016,FALSE,,0,,,,,,,,[],,,,
417406091686060032,417404933395058689,2013-12-29 16:25:41 EST,2013-12-29,16:25:41,-500,68008678,catgoesplaces,∴ℂª৳∵,,@RileyGeare sounds like SXSW,en,[],[],[],0,0,0,[],[],https://twitter.com/catgoesplaces/status/417406091686060032,FALSE,,0,,,,,,,,[],,,,
417405842766327808,417405842766327808,2013-12-29 16:24:42 EST,2013-12-29,16:24:42,-500,327091122,savedbythkell,kellz.,"{'type': 'Point', 'coordinates': [30.61826964, -96.31643434]}",If there's silent disco at SXSW I'm going to have a fun fun time😊,en,[],[],[],0,0,1,[],[],https://twitter.com/SavedByThKell/status/417405842766327808,FALSE,,0,,,,,,,,[],,,,
417405735996116992,417405735996116992,2013-12-29 16:24:17 EST,2013-12-29,16:24:17,-500,632363192,likter,Likter,,@jeancase we can't wait to hear you at @sxsw interactive &amp; introduce you to our app @Likter which gives everyone a voice. #liveintheknow,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,0,['liveintheknow'],[],https://twitter.com/Likter/status/417405735996116992,FALSE,,0,,,,,,,,[],,,,
417405516382367745,417405516382367745,2013-12-29 16:23:24 EST,2013-12-29,16:23:24,-500,632363192,likter,Likter,,@WolframResearch we can't wait to hear you at @sxsw interactive &amp; introduce you to our app @Likter which gives everyone a voice. #ATX,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,0,['atx'],[],https://twitter.com/Likter/status/417405516382367745,FALSE,,0,,,,,,,,[],,,,
417405286412865536,417405286412865536,2013-12-29 16:22:29 EST,2013-12-29,16:22:29,-500,632363192,likter,Likter,,@PeterGuber we can't wait to hear you at @sxsw interactive &amp; introduce you to our app @Likter which gives everyone a voice. #ATX,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,1,['atx'],[],https://twitter.com/Likter/status/417405286412865536,FALSE,,0,,,,,,,,[],,,,
417404548760629249,417404548760629249,2013-12-29 16:19:34 EST,2013-12-29,16:19:34,-500,632363192,likter,Likter,,@Change we can't wait to hear you speak at @sxsw - and introduce you to our app meant to give everyone a voice @Likter,en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}, {'screen_name': 'likter', 'name': 'likter', 'id': '632363192'}]",[],[],0,0,0,[],[],https://twitter.com/Likter/status/417404548760629249,FALSE,,0,,,,,,,,[],,,,
417404395202949120,417404395202949120,2013-12-29 16:18:57 EST,2013-12-29,16:18:57,-500,411373059,headlinemediapr,Headline Media,,"Governor of Texas encourages #startups from #Israel to come to @SXSW, check it out.  http://t.co/AVSgqFo8Ir",en,"[{'screen_name': 'sxsw', 'name': 'sxsw', 'id': '784304'}]",['http://blogs.timesofisrael.com/texas-governor-rick-perry-invites-israels-startup-creative-economy-to-sxsw-2014/'],[],0,1,0,"['startups', 'israel']",[],https://twitter.com/HeadlineMediaPR/status/417404395202949120,FALSE,,0,,,,,,,,[],,,,
417404386197770240,417404386197770240,2013-12-29 16:18:55 EST,2013-12-29,16:18:55,-500,159028654,shockwave_5150,Shock,,will somebody tell @DRealRidiculouz #SXSW is the biggest music festival in the spring??,en,"[{'screen_name': 'drealridiculouz', 'name': 'terry gray', 'id': '36101773'}]",[],[],1,1,0,['sxsw'],[],https://twitter.com/SHOCKWAVE_5150/status/417404386197770240,FALSE,,0,,,,,,,,[],,,,
